Timestamp,ID,DLC,Data,Fuel,Odometer,DoorFL,DoorFR,DoorRL,DoorRR,Trunk,ABS_FL,ABS_FR,ABS_RL,ABS_RR,EPS_Torque,Airbag,Battery,Ignition,Lambda,ABS_Active,TCS_Active,FanSpeed,AC,TireTemp,TirePressure
418158,181,8,"1E DC 41 10 3E 20 00 02",0,4198465,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
418177,5E4,3,"00 00 00",0,4198465,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
418198,181,8,"1E DC 41 10 3E 20 00 02",0,4198465,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
418222,181,8,"1E F5 41 10 3E 20 00 02",0,4198465,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
418244,5C5,8,"40 03 00 94 00 0C 00 7F",0,419507,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
418269,181,8,"1F 0E 41 10 3E 20 00 02",0,419507,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
418293,181,8,"1F 0E 41 10 3E 20 00 02",0,419507,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
418319,181,8,"1F 27 41 10 3E 20 00 02",0,419507,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
418346,181,8,"1F 27 41 10 3E 20 00 02",0,419507,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
418374,2DE,8,"00 08 80 06 5F FF 0C 35",0,419507,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
418404,215,6,"FF F0 FF 00 FF FF",0,419507,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
418434,181,8,"1F EF 40 10 3E 20 00 02",0,419507,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
418465,251,8,"09 00 00 08 00 80 21 00",0,8397056,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
418497,181,8,"21 1B 40 10 3D 20 00 02",0,8397056,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
418529,300,1,"01",0,8397056,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
418688,5C5,8,"40 03 00 94 00 0C 00 7F",0,419507,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
418716,5E4,3,"00 00 00",0,419507,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
418745,2DE,8,"00 08 80 06 5F FF 0C 35",0,419507,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
418773,300,1,"00",0,419507,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
418803,2DE,8,"00 08 80 06 5F FF 0C 35",0,419507,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
418834,181,8,"22 F6 3C 10 3B 20 00 02",0,419507,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
418865,251,8,"00 00 00 08 00 80 21 00",0,8397056,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
418897,181,8,"22 F6 3C 10 3C 20 00 02",0,8397056,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
418929,181,8,"23 28 3C 10 3C 20 00 02",0,8397056,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
418963,2DE,8,"00 08 80 06 5F FF 0C 35",0,8397056,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
418999,280,8,"00 6A 40 00 04 F9 E0 00",0,8397056,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
419036,2DE,8,"00 08 80 06 5F FF 0C 35",0,8397056,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
419073,280,8,"00 6A 40 00 04 EF E0 00",0,8397056,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
419112,251,8,"00 00 00 08 00 C0 10 41",0,12587073,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
419160,23D,8,"63 00 00 61 01 D5 00 67",0,12587073,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
419310,251,8,"00 00 00 08 00 80 17 2D",0,8394541,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
419326,181,8,"22 C4 3B 10 3C 20 00 02",0,8394541,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
419343,215,6,"FF F0 FF 00 FF FF",0,8394541,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
419360,253,8,"01 9B 00 00 BB 01 F3 04",0,8394541,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
419379,181,8,"22 C4 3B 10 3B 20 00 02",0,8394541,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
419399,300,1,"01",0,8394541,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
419419,181,8,"22 F6 3B 10 3C 20 00 02",0,8394541,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
419441,251,8,"00 00 00 08 00 40 12 58",0,4199000,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
419463,251,8,"00 00 00 08 00 C0 14 38",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
419488,1F9,8,"20 00 22 DD 00 00 00 00",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
419514,1F9,8,"20 00 23 0F 00 00 00 00",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
419540,280,8,"00 9B 40 00 04 C6 FF 00",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
419568,181,8,"23 28 3A 10 3B 20 00 02",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
419595,181,8,"23 28 3A 10 3B 20 00 02",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
419623,251,8,"00 00 00 08 00 C0 16 2F",0,12588591,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
419778,215,6,"FF F0 FF 00 FF FF",0,12588591,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
419799,251,8,"00 00 00 08 00 00 11 32",0,4402,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
419822,181,8,"23 0F 3B 10 3B 20 00 02",0,4402,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
419846,215,6,"FF F0 FF 00 FF FF",0,4402,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
419871,300,1,"01",0,4402,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
419897,60D,8,"00 06 00 00 00 00 20 00",0,4402,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
419924,1F9,8,"20 00 23 41 00 00 00 00",0,4402,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
419952,300,1,"01",0,4402,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
419980,251,8,"00 00 00 08 00 C0 12 58",0,12587608,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
420010,1F9,8,"20 00 23 73 00 00 00 00",0,12587608,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
420041,251,8,"00 00 00 08 00 00 17 2D",0,5933,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
420073,23E,8,"02 00 FF A9 00 DA 00 A1",0,5933,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
420107,35D,8,"C0 03 00 00 40 00 00 00",0,5933,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
420142,60D,8,"00 06 00 00 00 00 20 00",0,5933,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
420175,2DE,8,"00 08 80 06 5F FF 0C 35",0,5933,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
420335,181,8,"23 41 3A 10 3B 20 00 02",0,5933,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
420363,215,6,"FF F0 FF 00 FF FF",0,5933,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
420392,251,8,"00 00 00 08 00 40 20 00",0,4202496,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
420423,251,8,"00 00 00 08 00 00 11 32",0,4402,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
420454,215,6,"FF F0 FF 00 FF FF",0,4402,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
420486,280,8,"00 88 40 00 04 A9 F3 00",0,4402,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
420520,251,8,"00 00 00 08 00 C0 14 38",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
420555,181,8,"23 0F 3A 10 3B 20 00 02",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
420591,181,8,"23 28 3A 10 3B 20 00 02",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
420627,181,8,"22 C4 3A 10 3C 20 00 02",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
420674,181,8,"22 AB 3A 10 3C 20 00 02",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
420696,2DE,8,"00 08 80 06 5F FF 0C 35",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
420719,251,8,"00 00 00 08 00 80 13 39",0,8393529,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
420742,181,8,"22 C4 3A 10 3C 20 00 02",0,8393529,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
420764,251,8,"00 00 00 08 00 40 10 41",0,4198465,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
420915,181,8,"22 79 3B 10 3C 20 00 02",0,4198465,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
420933,251,8,"00 00 00 08 00 00 17 2D",0,5933,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
420951,251,8,"00 00 00 08 00 80 21 00",0,8397056,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
420971,2DE,8,"00 08 80 06 5F FF 0C 35",0,8397056,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
420991,181,8,"22 DD 3B 10 3C 20 00 02",0,8397056,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
421011,253,8,"02 9B 00 00 A4 01 B1 04",0,8397056,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
421032,181,8,"22 AB 3B 10 3C 20 00 02",0,8397056,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
421053,625,6,"32 00 FF 1D 00 00",0,8397056,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
421076,215,6,"FF F0 FF 00 FF FF",0,8397056,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
421101,215,6,"FF F0 FF 00 FF FF",0,8397056,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
421144,215,6,"FF F0 FF 00 FF FF",0,8397056,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
421172,215,6,"FF F0 FF 00 FF FF",0,8397056,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
421200,215,6,"FF F0 FF 00 FF FF",0,8397056,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
421230,251,8,"00 00 00 08 00 80 15 56",0,8394070,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
421260,181,8,"23 41 3A 10 3B 20 00 02",0,8394070,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
421415,181,8,"23 5A 3A 10 3B 20 00 02",0,8394070,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
421437,215,6,"FF F0 FF 00 FF FF",0,8394070,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
421463,251,8,"00 00 00 08 00 80 17 2D",0,8394541,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
421490,251,8,"00 00 00 08 00 40 10 41",0,4198465,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
421516,251,8,"00 00 00 08 00 00 13 39",0,4921,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
421545,2DE,8,"00 08 80 06 5F FF 0C 35",0,4921,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.55,1,2,6,32,29,0
421574,300,1,"00",0,4921,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
421602,251,8,"00 00 00 08 00 40 14 38",0,4199480,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
421631,23E,8,"02 00 FF A3 00 DA 00 A2",0,4199480,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
421660,251,8,"00 00 00 08 00 80 21 00",0,8397056,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
421693,300,1,"00",0,8397056,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
421726,215,6,"FF F0 FF 00 FF FF",0,8397056,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
421761,5C5,8,"40 03 00 94 00 0C 00 7F",0,419507,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
421796,215,6,"FF F0 FF 00 FF FF",0,419507,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
421832,2DE,8,"00 08 80 06 5F FF 0C 35",0,419507,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
421992,215,6,"FF F0 FF 00 FF FF",0,419507,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
422022,181,8,"22 DD 3A 10 3C 20 00 02",0,419507,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
422052,181,8,"22 DD 3A 10 3C 20 00 02",0,419507,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
422084,215,6,"FF F0 FF 00 FF FF",0,419507,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
422114,251,8,"00 00 00 08 00 40 10 41",0,4198465,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
422147,300,1,"00",0,4198465,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
422181,23E,8,"02 00 FF C2 00 DA 00 A2",0,4198465,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
422224,1F9,8,"20 00 22 60 00 00 00 00",0,4198465,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
422243,1F9,8,"20 00 22 79 00 00 00 00",0,4198465,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
422263,181,8,"22 79 3B 10 3C 20 00 02",0,4198465,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
422285,251,8,"00 00 00 08 00 40 12 58",0,4199000,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
422306,251,8,"00 00 00 08 00 40 16 2F",0,4199983,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
422330,251,8,"00 00 00 08 00 40 10 41",0,4198465,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
422354,251,8,"00 00 00 08 00 C0 12 58",0,12587608,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
422380,300,1,"00",0,12587608,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
422529,300,1,"00",0,12587608,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
422548,251,8,"00 00 00 08 00 40 20 00",0,4202496,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
422568,251,8,"00 00 00 08 00 C0 10 41",0,12587073,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
422591,181,8,"22 C4 3A 10 3C 20 00 02",0,12587073,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
422611,251,8,"00 00 00 08 00 00 15 56",0,5462,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
422636,215,6,"FF F0 FF 00 FF FF",0,5462,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
422660,215,6,"FF F0 FF 00 FF FF",0,5462,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
422686,215,6,"FF F0 FF 00 FF FF",0,5462,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
422712,215,6,"FF F0 FF 00 FF FF",0,5462,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
422738,215,6,"FF F0 FF 00 FF FF",0,5462,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
422765,251,8,"00 00 00 08 00 80 11 32",0,8393010,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
422794,251,8,"00 00 00 08 00 40 14 38",0,4199480,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
422823,251,8,"00 00 00 08 00 C0 16 2F",0,12588591,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
422853,300,1,"00",0,12588591,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
422884,251,8,"00 00 00 08 00 00 11 32",0,4402,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
423043,251,8,"00 00 00 08 00 C0 14 38",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
423068,1F9,8,"20 00 22 F6 00 00 00 00",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
423094,181,8,"22 AB 3A 10 3C 20 00 02",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
423122,181,8,"22 DD 3A 10 3C 20 00 02",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
423150,181,8,"22 C4 3A 10 3C 20 00 02",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
423178,35D,8,"C0 03 00 00 40 00 00 00",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
423208,23D,8,"03 07 00 66 01 AA 00 67",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
423239,215,6,"FF F0 FF 00 FF FF",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
423271,300,1,"00",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
423304,181,8,"22 DD 3A 10 3C 20 00 02",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
423338,253,8,"00 9B 00 00 94 01 84 04",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
423373,251,8,"00 00 00 08 00 C0 20 00",0,12591104,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
423410,181,8,"22 92 3D 12 41 20 00 02",0,12591104,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
423449,181,8,"22 F6 3D 12 41 20 00 02",0,12591104,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
423488,5C5,8,"40 03 00 94 00 0C 00 7F",0,419507,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
423653,794,3,"15 16 7A",0,419507,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
423684,215,6,"FF F0 FF 00 FF FF",0,419507,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
423715,253,8,"03 9B 00 00 93 01 81 04",0,419507,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
423758,35D,8,"C0 03 00 00 40 00 00 00",0,419507,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
423775,251,8,"00 00 00 08 00 C0 16 2F",0,12588591,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
423794,251,8,"00 00 00 08 00 00 13 39",0,4921,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
423813,253,8,"03 9B 00 00 98 01 8F 04",0,4921,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
423834,253,8,"02 9B 00 00 99 01 92 04",0,4921,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
423856,181,8,"29 68 3C 10 3B 20 00 02",0,4921,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
423879,251,8,"00 00 00 08 00 00 15 56",0,5462,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
423902,181,8,"29 68 3C 10 3B 20 00 02",0,5462,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
423927,215,6,"FF F0 FF 00 FF FF",0,5462,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
423953,215,6,"FF F0 FF 00 FF FF",0,5462,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
423979,215,6,"FF F0 FF 00 FF FF",0,5462,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
424006,23D,8,"60 09 01 A5 01 CB 00 67",0,5462,0,0,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
424161,300,1,"00",0,5462,0,0,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
424180,251,8,"00 00 00 08 00 C0 10 41",0,12587073,0,0,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
424200,23E,8,"00 42 FE C2 00 DA 01 A2",0,12587073,0,0,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
424221,358,8,"01 00 00 00 02 00 00 00",0,12587073,0,0,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
424244,5C5,8,"40 03 00 94 00 0C 00 7F",0,419507,0,0,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
424268,23E,8,"00 42 FD B5 00 DA 02 A3",0,419507,0,0,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
424292,181,8,"29 1D 3B 12 3D 20 00 02",0,419507,0,0,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
424317,5C5,8,"40 03 00 94 00 0C 00 7F",0,419507,0,0,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
424344,181,8,"29 36 3A 12 3D 20 00 02",0,419507,0,0,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
424372,181,8,"29 68 3A 11 3C 20 00 02",0,419507,0,0,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
424402,5E4,3,"00 00 00",0,419507,0,0,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
424432,215,6,"FF F0 FF 00 FF FF",0,419507,0,0,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
424462,251,8,"00 00 00 08 00 80 21 00",0,8397056,0,0,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
424495,251,8,"00 00 00 08 00 40 12 58",0,4199000,0,0,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
424528,5E4,3,"00 00 00",0,4199000,0,0,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
424687,23E,8,"00 42 F9 B7 00 DA 06 A2",0,4199000,0,0,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
424714,181,8,"29 B3 3B 14 42 20 00 02",0,4199000,0,0,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
424742,181,8,"29 FE 3B 14 42 20 00 02",0,4199000,0,0,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
424771,181,8,"29 FE 3C 15 44 20 00 02",0,4199000,0,0,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
424801,251,8,"00 00 00 08 00 C0 10 41",0,12587073,0,0,0,0,0,0,0,0,0,30726,0,0.00,3,1.55,1,2,6,32,29,0
